Time,Susceptible,Infectious
426.2,0.341916,0.658084
426.3,0.341899,0.658101
426.4,0.341882,0.658118
426.5,0.341866,0.658134
426.6,0.341849,0.658151
426.7,0.341832,0.658168
426.8,0.341815,0.658185
426.9,0.341798,0.658202
427,0.341782,0.658218
427.1,0.341765,0.658235
427.2,0.341748,0.658252
427.3,0.341732,0.658268
427.4,0.341715,0.658285
427.5,0.341699,0.658301
427.6,0.341682,0.658318
427.7,0.341666,0.658334
427.8,0.341649,0.658351
427.9,0.341633,0.658367
428,0.341616,0.658384
428.1,0.3416,0.6584
428.2,0.341584,0.658416
428.3,0.341567,0.658433
428.4,0.341551,0.658449
428.5,0.341535,0.658465
428.6,0.341519,0.658481
428.7,0.341502,0.658498
428.8,0.341486,0.658514
428.9,0.34147,0.65853
429,0.341454,0.658546
429.1,0.341438,0.658562
429.2,0.341422,0.658578
429.3,0.341406,0.658594
429.4,0.34139,0.65861
429.5,0.341374,0.658626
429.6,0.341358,0.658642
429.7,0.341342,0.658658
429.8,0.341327,0.658673
429.9,0.341311,0.658689
430,0.341295,0.658705
430.1,0.341279,0.658721
430.2,0.341264,0.658736
430.3,0.341248,0.658752
430.4,0.341232,0.658768
430.5,0.341217,0.658783
430.6,0.341201,0.658799
430.7,0.341186,0.658814
430.8,0.34117,0.65883
430.9,0.341155,0.658845
431,0.341139,0.658861
431.1,0.341124,0.658876
431.2,0.341108,0.658892
431.3,0.341093,0.658907
431.4,0.341078,0.658922
431.5,0.341062,0.658938
431.6,0.341047,0.658953
431.7,0.341032,0.658968
431.8,0.341016,0.658984
431.9,0.341001,0.658999
432,0.340986,0.659014
432.1,0.340971,0.659029
432.2,0.340956,0.659044
432.3,0.340941,0.659059
432.4,0.340926,0.659074
432.5,0.340911,0.659089
432.6,0.340896,0.659104
432.7,0.340881,0.659119
432.8,0.340866,0.659134
432.9,0.340851,0.659149
433,0.340836,0.659164
433.1,0.340821,0.659179
433.2,0.340807,0.659193
433.3,0.340792,0.659208
433.4,0.340777,0.659223
433.5,0.340762,0.659238
433.6,0.340748,0.659252
433.7,0.340733,0.659267
433.8,0.340718,0.659282
433.9,0.340704,0.659296
434,0.340689,0.659311
434.1,0.340675,0.659325
434.2,0.34066,0.65934
434.3,0.340646,0.659354
434.4,0.340631,0.659369
434.5,0.340617,0.659383
434.6,0.340602,0.659398
434.7,0.340588,0.659412
434.8,0.340573,0.659427
434.9,0.340559,0.659441
435,0.340545,0.659455
435.1,0.340531,0.659469
435.2,0.340516,0.659484
435.3,0.340502,0.659498
435.4,0.340488,0.659512
435.5,0.340474,0.659526
435.6,0.34046,0.65954
435.7,0.340446,0.659554
435.8,0.340432,0.659568
435.9,0.340417,0.659583
436,0.340403,0.659597
436.1,0.340389,0.659611
436.2,0.340375,0.659625
436.3,0.340362,0.659638
436.4,0.340348,0.659652
436.5,0.340334,0.659666
436.6,0.34032,0.65968
436.7,0.340306,0.659694
436.8,0.340292,0.659708
436.9,0.340279,0.659721
437,0.340265,0.659735
437.1,0.340251,0.659749
437.2,0.340237,0.659763
437.3,0.340224,0.659776
437.4,0.34021,0.65979
437.5,0.340196,0.659804
437.6,0.340183,0.659817
437.7,0.340169,0.659831
437.8,0.340156,0.659844
437.9,0.340142,0.659858
438,0.340129,0.659871
438.1,0.340115,0.659885
438.2,0.340102,0.659898
438.3,0.340089,0.659911
438.4,0.340075,0.659925
438.5,0.340062,0.659938
438.6,0.340048,0.659952
438.7,0.340035,0.659965
438.8,0.340022,0.659978
438.9,0.340009,0.659991
439,0.339995,0.660005
439.1,0.339982,0.660018
439.2,0.339969,0.660031
439.3,0.339956,0.660044
439.4,0.339943,0.660057
439.5,0.33993,0.66007
439.6,0.339917,0.660083
439.7,0.339904,0.660096
439.8,0.339891,0.660109
439.9,0.339878,0.660122
440,0.339865,0.660135
440.1,0.339852,0.660148
440.2,0.339839,0.660161
440.3,0.339826,0.660174
440.4,0.339813,0.660187
440.5,0.3398,0.6602
440.6,0.339787,0.660213
440.7,0.339775,0.660225
440.8,0.339762,0.660238
440.9,0.339749,0.660251
441,0.339736,0.660264
441.1,0.339724,0.660276
441.2,0.339711,0.660289
441.3,0.339699,0.660301
441.4,0.339686,0.660314
441.5,0.339673,0.660327
441.6,0.339661,0.660339
441.7,0.339648,0.660352
441.8,0.339636,0.660364
441.9,0.339623,0.660377
442,0.339611,0.660389
442.1,0.339598,0.660402
442.2,0.339586,0.660414
442.3,0.339574,0.660426
442.4,0.339561,0.660439
442.5,0.339549,0.660451
442.6,0.339537,0.660463
442.7,0.339524,0.660476
442.8,0.339512,0.660488
442.9,0.3395,0.6605
443,0.339487,0.660513
443.1,0.339475,0.660525
443.2,0.339463,0.660537
443.3,0.339451,0.660549
443.4,0.339439,0.660561
443.5,0.339427,0.660573
443.6,0.339415,0.660585
443.7,0.339403,0.660597
443.8,0.339391,0.660609
443.9,0.339379,0.660621
444,0.339367,0.660633
444.1,0.339355,0.660645
444.2,0.339343,0.660657
444.3,0.339331,0.660669
444.4,0.339319,0.660681
444.5,0.339307,0.660693
444.6,0.339295,0.660705
444.7,0.339283,0.660717
444.8,0.339272,0.660728
444.9,0.33926,0.66074
445,0.339248,0.660752
445.1,0.339236,0.660764
445.2,0.339225,0.660775
445.3,0.339213,0.660787
445.4,0.339201,0.660799
445.5,0.33919,0.66081
445.6,0.339178,0.660822
445.7,0.339166,0.660834
445.8,0.339155,0.660845
445.9,0.339143,0.660857
446,0.339132,0.660868
446.1,0.33912,0.66088
446.2,0.339109,0.660891
446.3,0.339097,0.660903
446.4,0.339086,0.660914
446.5,0.339075,0.660925
446.6,0.339063,0.660937
446.7,0.339052,0.660948
446.8,0.339041,0.660959
446.9,0.339029,0.660971
447,0.339018,0.660982
447.1,0.339007,0.660993
447.2,0.338995,0.661005
447.3,0.338984,0.661016
447.4,0.338973,0.661027
447.5,0.338962,0.661038
447.6,0.338951,0.661049
447.7,0.338939,0.661061
447.8,0.338928,0.661072
447.9,0.338917,0.661083
448,0.338906,0.661094
448.1,0.338895,0.661105
448.2,0.338884,0.661116
448.3,0.338873,0.661127
448.4,0.338862,0.661138
448.5,0.338851,0.661149
448.6,0.33884,0.66116
448.7,0.338829,0.661171
448.8,0.338818,0.661182
448.9,0.338807,0.661193
449,0.338797,0.661203
449.1,0.338786,0.661214
449.2,0.338775,0.661225
449.3,0.338764,0.661236
449.4,0.338753,0.661247
449.5,0.338743,0.661257
449.6,0.338732,0.661268
449.7,0.338721,0.661279
449.8,0.338711,0.661289
449.9,0.3387,0.6613
450,0.338689,0.661311
450.1,0.338679,0.661321
450.2,0.338668,0.661332
450.3,0.338657,0.661343
450.4,0.338647,0.661353
450.5,0.338636,0.661364
450.6,0.338626,0.661374
450.7,0.338615,0.661385
450.8,0.338605,0.661395
450.9,0.338594,0.661406
451,0.338584,0.661416
451.1,0.338573,0.661427
451.2,0.338563,0.661437
451.3,0.338553,0.661447
451.4,0.338542,0.661458
451.5,0.338532,0.661468
451.6,0.338522,0.661478
451.7,0.338511,0.661489
451.8,0.338501,0.661499
451.9,0.338491,0.661509
452,0.338481,0.661519
452.1,0.33847,0.66153
452.2,0.33846,0.66154
452.3,0.33845,0.66155
452.4,0.33844,0.66156
452.5,0.33843,0.66157
452.6,0.33842,0.66158
452.7,0.33841,0.66159
452.8,0.338399,0.661601
452.9,0.338389,0.661611
453,0.338379,0.661621
453.1,0.338369,0.661631
453.2,0.338359,0.661641
453.3,0.338349,0.661651
453.4,0.338339,0.661661
453.5,0.33833,0.66167
453.6,0.33832,0.66168
453.7,0.33831,0.66169
453.8,0.3383,0.6617
453.9,0.33829,0.66171
454,0.33828,0.66172
454.1,0.33827,0.66173
454.2,0.33826,0.66174
454.3,0.338251,0.661749
454.4,0.338241,0.661759
454.5,0.338231,0.661769
454.6,0.338221,0.661779
454.7,0.338212,0.661788
454.8,0.338202,0.661798
454.9,0.338192,0.661808
455,0.338183,0.661817
455.1,0.338173,0.661827
455.2,0.338164,0.661836
455.3,0.338154,0.661846
455.4,0.338144,0.661856
455.5,0.338135,0.661865
455.6,0.338125,0.661875
455.7,0.338116,0.661884
455.8,0.338106,0.661894
455.9,0.338097,0.661903
456,0.338087,0.661913
456.1,0.338078,0.661922
456.2,0.338068,0.661932
456.3,0.338059,0.661941
456.4,0.33805,0.66195
456.5,0.33804,0.66196
456.6,0.338031,0.661969
456.7,0.338022,0.661978
456.8,0.338012,0.661988
456.9,0.338003,0.661997
457,0.337994,0.662006
457.1,0.337985,0.662015
457.2,0.337975,0.662025
457.3,0.337966,0.662034
457.4,0.337957,0.662043
457.5,0.337948,0.662052
457.6,0.337939,0.662061
457.7,0.337929,0.662071
457.8,0.33792,0.66208
457.9,0.337911,0.662089
458,0.337902,0.662098
458.1,0.337893,0.662107
458.2,0.337884,0.662116
458.3,0.337875,0.662125
458.4,0.337866,0.662134
458.5,0.337857,0.662143
458.6,0.337848,0.662152
458.7,0.337839,0.662161
458.8,0.33783,0.66217
458.9,0.337821,0.662179
459,0.337812,0.662188
459.1,0.337803,0.662197
459.2,0.337794,0.662206
459.3,0.337785,0.662215
459.4,0.337777,0.662223
459.5,0.337768,0.662232
459.6,0.337759,0.662241
459.7,0.33775,0.66225
459.8,0.337741,0.662259
459.9,0.337733,0.662267
460,0.337724,0.662276
460.1,0.337715,0.662285
460.2,0.337706,0.662294
460.3,0.337698,0.662302
460.4,0.337689,0.662311
460.5,0.33768,0.66232
460.6,0.337672,0.662328
460.7,0.337663,0.662337
460.8,0.337655,0.662345
460.9,0.337646,0.662354
461,0.337637,0.662363
461.1,0.337629,0.662371
461.2,0.33762,0.66238
461.3,0.337612,0.662388
461.4,0.337603,0.662397
461.5,0.337595,0.662405
461.6,0.337586,0.662414
461.7,0.337578,0.662422
461.8,0.337569,0.662431
461.9,0.337561,0.662439
462,0.337553,0.662447
462.1,0.337544,0.662456
462.2,0.337536,0.662464
462.3,0.337528,0.662472
462.4,0.337519,0.662481
462.5,0.337511,0.662489
462.6,0.337503,0.662497
462.7,0.337494,0.662506
462.8,0.337486,0.662514
462.9,0.337478,0.662522
463,0.33747,0.66253
463.1,0.337461,0.662539
463.2,0.337453,0.662547
463.3,0.337445,0.662555
463.4,0.337437,0.662563
463.5,0.337429,0.662571
463.6,0.33742,0.66258
463.7,0.337412,0.662588
463.8,0.337404,0.662596
463.9,0.337396,0.662604
464,0.337388,0.662612
464.1,0.33738,0.66262
464.2,0.337372,0.662628
464.3,0.337364,0.662636
464.4,0.337356,0.662644
464.5,0.337348,0.662652
464.6,0.33734,0.66266
464.7,0.337332,0.662668
464.8,0.337324,0.662676
464.9,0.337316,0.662684
465,0.337308,0.662692
465.1,0.3373,0.6627
465.2,0.337292,0.662708
465.3,0.337285,0.662715
465.4,0.337277,0.662723
465.5,0.337269,0.662731
465.6,0.337261,0.662739
465.7,0.337253,0.662747
465.8,0.337245,0.662755
465.9,0.337238,0.662762
466,0.33723,0.66277
466.1,0.337222,0.662778
466.2,0.337214,0.662786
466.3,0.337207,0.662793
466.4,0.337199,0.662801
466.5,0.337191,0.662809
466.6,0.337184,0.662816
466.7,0.337176,0.662824
466.8,0.337168,0.662832
466.9,0.337161,0.662839
467,0.337153,0.662847
467.1,0.337145,0.662855
467.2,0.337138,0.662862
467.3,0.33713,0.66287
467.4,0.337123,0.662877
467.5,0.337115,0.662885
467.6,0.337108,0.662892
467.7,0.3371,0.6629
467.8,0.337093,0.662907
467.9,0.337085,0.662915
468,0.337078,0.662922
468.1,0.33707,0.66293
468.2,0.337063,0.662937
468.3,0.337055,0.662945
468.4,0.337048,0.662952
468.5,0.337041,0.662959
468.6,0.337033,0.662967
468.7,0.337026,0.662974
468.8,0.337019,0.662981
468.9,0.337011,0.662989
469,0.337004,0.662996
469.1,0.336997,0.663003
469.2,0.336989,0.663011
469.3,0.336982,0.663018
469.4,0.336975,0.663025
469.5,0.336968,0.663032
469.6,0.33696,0.66304
469.7,0.336953,0.663047
469.8,0.336946,0.663054
469.9,0.336939,0.663061
470,0.336932,0.663068
470.1,0.336924,0.663076
470.2,0.336917,0.663083
470.3,0.33691,0.66309
470.4,0.336903,0.663097
470.5,0.336896,0.663104
470.6,0.336889,0.663111
470.7,0.336882,0.663118
470.8,0.336875,0.663125
470.9,0.336868,0.663132
471,0.336861,0.663139
471.1,0.336854,0.663146
471.2,0.336847,0.663153
471.3,0.33684,0.66316
471.4,0.336833,0.663167
471.5,0.336826,0.663174
471.6,0.336819,0.663181
471.7,0.336812,0.663188
471.8,0.336805,0.663195
471.9,0.336798,0.663202
472,0.336791,0.663209
472.1,0.336784,0.663216
472.2,0.336777,0.663223
472.3,0.336771,0.663229
472.4,0.336764,0.663236
472.5,0.336757,0.663243
472.6,0.33675,0.66325
472.7,0.336743,0.663257
472.8,0.336736,0.663264
472.9,0.33673,0.66327
473,0.336723,0.663277
473.1,0.336716,0.663284
473.2,0.336709,0.663291
473.3,0.336703,0.663297
473.4,0.336696,0.663304
473.5,0.336689,0.663311
473.6,0.336683,0.663317
473.7,0.336676,0.663324
473.8,0.336669,0.663331
473.9,0.336663,0.663337
474,0.336656,0.663344
474.1,0.336649,0.663351
474.2,0.336643,0.663357
474.3,0.336636,0.663364
474.4,0.33663,0.66337
474.5,0.336623,0.663377
474.6,0.336617,0.663383
474.7,0.33661,0.66339
474.8,0.336604,0.663396
474.9,0.336597,0.663403
475,0.336591,0.663409
475.1,0.336584,0.663416
475.2,0.336578,0.663422
475.3,0.336571,0.663429
475.4,0.336565,0.663435
475.5,0.336558,0.663442
475.6,0.336552,0.663448
475.7,0.336545,0.663455
475.8,0.336539,0.663461
475.9,0.336533,0.663467
476,0.336526,0.663474
476.1,0.33652,0.66348
476.2,0.336514,0.663486
476.3,0.336507,0.663493
476.4,0.336501,0.663499
476.5,0.336495,0.663505
476.6,0.336488,0.663512
476.7,0.336482,0.663518
476.8,0.336476,0.663524
476.9,0.33647,0.66353
477,0.336463,0.663537
477.1,0.336457,0.663543
477.2,0.336451,0.663549
477.3,0.336445,0.663555
477.4,0.336438,0.663562
477.5,0.336432,0.663568
477.6,0.336426,0.663574
477.7,0.33642,0.66358
477.8,0.336414,0.663586
477.9,0.336408,0.663592
478,0.336402,0.663598
478.1,0.336395,0.663605
478.2,0.336389,0.663611
478.3,0.336383,0.663617
478.4,0.336377,0.663623
478.5,0.336371,0.663629
478.6,0.336365,0.663635
478.7,0.336359,0.663641
478.8,0.336353,0.663647
478.9,0.336347,0.663653
479,0.336341,0.663659
479.1,0.336335,0.663665
479.2,0.336329,0.663671
479.3,0.336323,0.663677
479.4,0.336317,0.663683
479.5,0.336311,0.663689
479.6,0.336305,0.663695
479.7,0.336299,0.663701
479.8,0.336293,0.663707
479.9,0.336288,0.663712
480,0.336282,0.663718
480.1,0.336276,0.663724
480.2,0.33627,0.66373
480.3,0.336264,0.663736
480.4,0.336258,0.663742
480.5,0.336252,0.663748
480.6,0.336247,0.663753
480.7,0.336241,0.663759
480.8,0.336235,0.663765
480.9,0.336229,0.663771
481,0.336223,0.663777
481.1,0.336218,0.663782
481.2,0.336212,0.663788
481.3,0.336206,0.663794
481.4,0.336201,0.663799
481.5,0.336195,0.663805
481.6,0.336189,0.663811
481.7,0.336183,0.663817
481.8,0.336178,0.663822
481.9,0.336172,0.663828
482,0.336166,0.663834
482.1,0.336161,0.663839
482.2,0.336155,0.663845
482.3,0.33615,0.66385
482.4,0.336144,0.663856
482.5,0.336138,0.663862
482.6,0.336133,0.663867
482.7,0.336127,0.663873
482.8,0.336122,0.663878
482.9,0.336116,0.663884
483,0.336111,0.663889
483.1,0.336105,0.663895
483.2,0.336099,0.663901
483.3,0.336094,0.663906
483.4,0.336088,0.663912
483.5,0.336083,0.663917
483.6,0.336077,0.663923
483.7,0.336072,0.663928
483.8,0.336067,0.663933
483.9,0.336061,0.663939
484,0.336056,0.663944
484.1,0.33605,0.66395
484.2,0.336045,0.663955
484.3,0.336039,0.663961
484.4,0.336034,0.663966
484.5,0.336029,0.663971
484.6,0.336023,0.663977
484.7,0.336018,0.663982
484.8,0.336013,0.663987
484.9,0.336007,0.663993
485,0.336002,0.663998
485.1,0.335997,0.664003
485.2,0.335991,0.664009
485.3,0.335986,0.664014
485.4,0.335981,0.664019
485.5,0.335975,0.664025
485.6,0.33597,0.66403
485.7,0.335965,0.664035
485.8,0.33596,0.66404
485.9,0.335954,0.664046
486,0.335949,0.664051
486.1,0.335944,0.664056
486.2,0.335939,0.664061
486.3,0.335934,0.664066
486.4,0.335928,0.664072
486.5,0.335923,0.664077
486.6,0.335918,0.664082
486.7,0.335913,0.664087
486.8,0.335908,0.664092
486.9,0.335903,0.664097
487,0.335898,0.664102
487.1,0.335893,0.664107
487.2,0.335887,0.664113
487.3,0.335882,0.664118
487.4,0.335877,0.664123
487.5,0.335872,0.664128
487.6,0.335867,0.664133
487.7,0.335862,0.664138
487.8,0.335857,0.664143
487.9,0.335852,0.664148
488,0.335847,0.664153
488.1,0.335842,0.664158
488.2,0.335837,0.664163
488.3,0.335832,0.664168
488.4,0.335827,0.664173
488.5,0.335822,0.664178
488.6,0.335817,0.664183
488.7,0.335812,0.664188
488.8,0.335807,0.664193
488.9,0.335802,0.664198
489,0.335797,0.664203
489.1,0.335792,0.664208
489.2,0.335788,0.664212
489.3,0.335783,0.664217
489.4,0.335778,0.664222
489.5,0.335773,0.664227
489.6,0.335768,0.664232
489.7,0.335763,0.664237
489.8,0.335758,0.664242
489.9,0.335753,0.664247
490,0.335749,0.664251
490.1,0.335744,0.664256
490.2,0.335739,0.664261
490.3,0.335734,0.664266
490.4,0.335729,0.664271
490.5,0.335725,0.664275
490.6,0.33572,0.66428
490.7,0.335715,0.664285
490.8,0.33571,0.66429
490.9,0.335706,0.664294
491,0.335701,0.664299
491.1,0.335696,0.664304
491.2,0.335692,0.664308
491.3,0.335687,0.664313
491.4,0.335682,0.664318
491.5,0.335677,0.664323
491.6,0.335673,0.664327
491.7,0.335668,0.664332
491.8,0.335663,0.664337
491.9,0.335659,0.664341
492,0.335654,0.664346
492.1,0.33565,0.66435
492.2,0.335645,0.664355
492.3,0.33564,0.66436
492.4,0.335636,0.664364
492.5,0.335631,0.664369
492.6,0.335627,0.664373
492.7,0.335622,0.664378
492.8,0.335617,0.664383
492.9,0.335613,0.664387
493,0.335608,0.664392
493.1,0.335604,0.664396
493.2,0.335599,0.664401
493.3,0.335595,0.664405
493.4,0.33559,0.66441
493.5,0.335586,0.664414
493.6,0.335581,0.664419
493.7,0.335577,0.664423
493.8,0.335572,0.664428
493.9,0.335568,0.664432
494,0.335563,0.664437
494.1,0.335559,0.664441
494.2,0.335555,0.664445
494.3,0.33555,0.66445
494.4,0.335546,0.664454
494.5,0.335541,0.664459
494.6,0.335537,0.664463
494.7,0.335532,0.664468
494.8,0.335528,0.664472
494.9,0.335524,0.664476
495,0.335519,0.664481
495.1,0.335515,0.664485
495.2,0.335511,0.664489
495.3,0.335506,0.664494
495.4,0.335502,0.664498
495.5,0.335498,0.664502
495.6,0.335493,0.664507
495.7,0.335489,0.664511
495.8,0.335485,0.664515
495.9,0.33548,0.66452
496,0.335476,0.664524
496.1,0.335472,0.664528
496.2,0.335468,0.664532
496.3,0.335463,0.664537
496.4,0.335459,0.664541
496.5,0.335455,0.664545
496.6,0.335451,0.664549
496.7,0.335446,0.664554
496.8,0.335442,0.664558
496.9,0.335438,0.664562
497,0.335434,0.664566
497.1,0.33543,0.66457
497.2,0.335425,0.664575
497.3,0.335421,0.664579
497.4,0.335417,0.664583
497.5,0.335413,0.664587
497.6,0.335409,0.664591
497.7,0.335405,0.664595
497.8,0.335401,0.664599
497.9,0.335396,0.664604
498,0.335392,0.664608
498.1,0.335388,0.664612
498.2,0.335384,0.664616
498.3,0.33538,0.66462
498.4,0.335376,0.664624
498.5,0.335372,0.664628
498.6,0.335368,0.664632
498.7,0.335364,0.664636
498.8,0.33536,0.66464
498.9,0.335356,0.664644
499,0.335352,0.664648
499.1,0.335348,0.664652
499.2,0.335344,0.664656
499.3,0.33534,0.66466
499.4,0.335336,0.664664
499.5,0.335332,0.664668
499.6,0.335328,0.664672
499.7,0.335324,0.664676
499.8,0.33532,0.66468
499.9,0.335316,0.664684
500,0.335312,0.664688
