Time,Susceptible,Infectious
258.7,0.0886646,0.409651
258.8,0.0886437,0.409627
258.9,0.0886229,0.409604
259,0.0886021,0.40958
259.1,0.0885813,0.409557
259.2,0.0885606,0.409533
259.3,0.08854,0.40951
259.4,0.0885194,0.409486
259.5,0.0884989,0.409462
259.6,0.0884784,0.409438
259.7,0.088458,0.409415
259.8,0.0884376,0.409391
259.9,0.0884173,0.409367
260,0.088397,0.409343
260.1,0.0883768,0.409319
260.2,0.0883566,0.409295
260.3,0.0883365,0.409271
260.4,0.0883164,0.409247
260.5,0.0882964,0.409223
260.6,0.0882764,0.409198
260.7,0.0882564,0.409174
260.8,0.0882366,0.40915
260.9,0.0882167,0.409126
261,0.0881969,0.409101
261.1,0.0881772,0.409077
261.2,0.0881575,0.409053
261.3,0.0881379,0.409028
261.4,0.0881183,0.409004
261.5,0.0880988,0.408979
261.6,0.0880793,0.408955
261.7,0.0880598,0.40893
261.8,0.0880404,0.408905
261.9,0.0880211,0.408881
262,0.0880018,0.408856
262.1,0.0879825,0.408831
262.2,0.0879633,0.408806
262.3,0.0879442,0.408782
262.4,0.0879251,0.408757
262.5,0.087906,0.408732
262.6,0.087887,0.408707
262.7,0.087868,0.408682
262.8,0.0878491,0.408657
262.9,0.0878302,0.408632
263,0.0878114,0.408607
263.1,0.0877926,0.408582
263.2,0.0877739,0.408557
263.3,0.0877552,0.408531
263.4,0.0877365,0.408506
263.5,0.0877179,0.408481
263.6,0.0876994,0.408456
263.7,0.0876809,0.40843
263.8,0.0876624,0.408405
263.9,0.087644,0.408379
264,0.0876256,0.408354
264.1,0.0876073,0.408328
264.2,0.087589,0.408303
264.3,0.0875708,0.408277
264.4,0.0875526,0.408252
264.5,0.0875344,0.408226
264.6,0.0875163,0.4082
264.7,0.0874983,0.408175
264.8,0.0874802,0.408149
264.9,0.0874623,0.408123
265,0.0874443,0.408097
265.1,0.0874265,0.408072
265.2,0.0874086,0.408046
265.3,0.0873908,0.40802
265.4,0.0873731,0.407994
265.5,0.0873554,0.407968
265.6,0.0873377,0.407942
265.7,0.0873201,0.407916
265.8,0.0873025,0.40789
265.9,0.087285,0.407864
266,0.0872675,0.407838
266.1,0.08725,0.407811
266.2,0.0872326,0.407785
266.3,0.0872152,0.407759
266.4,0.0871979,0.407733
266.5,0.0871806,0.407706
266.6,0.0871634,0.40768
266.7,0.0871462,0.407654
266.8,0.087129,0.407627
266.9,0.0871119,0.407601
267,0.0870949,0.407574
267.1,0.0870778,0.407548
267.2,0.0870608,0.407521
267.3,0.0870439,0.407495
267.4,0.087027,0.407468
267.5,0.0870101,0.407441
267.6,0.0869933,0.407415
267.7,0.0869765,0.407388
267.8,0.0869598,0.407361
267.9,0.0869431,0.407334
268,0.0869264,0.407308
268.1,0.0869098,0.407281
268.2,0.0868932,0.407254
268.3,0.0868767,0.407227
268.4,0.0868602,0.4072
268.5,0.0868437,0.407173
268.6,0.0868273,0.407146
268.7,0.0868109,0.407119
268.8,0.0867946,0.407092
268.9,0.0867783,0.407065
269,0.086762,0.407038
269.1,0.0867458,0.407011
269.2,0.0867296,0.406983
269.3,0.0867135,0.406956
269.4,0.0866974,0.406929
269.5,0.0866813,0.406902
269.6,0.0866653,0.406874
269.7,0.0866493,0.406847
269.8,0.0866333,0.40682
269.9,0.0866174,0.406792
270,0.0866015,0.406765
270.1,0.0865857,0.406737
270.2,0.0865699,0.40671
270.3,0.0865542,0.406682
270.4,0.0865384,0.406655
270.5,0.0865228,0.406627
270.6,0.0865071,0.406599
270.7,0.0864915,0.406572
270.8,0.0864759,0.406544
270.9,0.0864604,0.406516
271,0.0864449,0.406489
271.1,0.0864295,0.406461
271.2,0.086414,0.406433
271.3,0.0863987,0.406405
271.4,0.0863833,0.406377
271.5,0.086368,0.40635
271.6,0.0863527,0.406322
271.7,0.0863375,0.406294
271.8,0.0863223,0.406266
271.9,0.0863071,0.406238
272,0.086292,0.40621
272.1,0.0862769,0.406182
272.2,0.0862619,0.406154
272.3,0.0862469,0.406125
272.4,0.0862319,0.406097
272.5,0.0862169,0.406069
272.6,0.086202,0.406041
272.7,0.0861871,0.406013
272.8,0.0861723,0.405984
272.9,0.0861575,0.405956
273,0.0861427,0.405928
273.1,0.086128,0.4059
273.2,0.0861133,0.405871
273.3,0.0860987,0.405843
273.4,0.086084,0.405814
273.5,0.0860694,0.405786
273.6,0.0860549,0.405757
273.7,0.0860404,0.405729
273.8,0.0860259,0.4057
273.9,0.0860114,0.405672
274,0.085997,0.405643
274.1,0.0859826,0.405615
274.2,0.0859683,0.405586
274.3,0.085954,0.405557
274.4,0.0859397,0.405529
274.5,0.0859254,0.4055
274.6,0.0859112,0.405471
274.7,0.085897,0.405442
274.8,0.0858829,0.405414
274.9,0.0858688,0.405385
275,0.0858547,0.405356
275.1,0.0858407,0.405327
275.2,0.0858267,0.405298
275.3,0.0858127,0.405269
275.4,0.0857987,0.40524
275.5,0.0857848,0.405211
275.6,0.085771,0.405182
275.7,0.0857571,0.405153
275.8,0.0857433,0.405124
275.9,0.0857295,0.405095
276,0.0857158,0.405066
276.1,0.0857021,0.405037
276.2,0.0856884,0.405008
276.3,0.0856747,0.404978
276.4,0.0856611,0.404949
276.5,0.0856475,0.40492
276.6,0.085634,0.404891
276.7,0.0856205,0.404861
276.8,0.085607,0.404832
276.9,0.0855935,0.404803
277,0.0855801,0.404773
277.1,0.0855667,0.404744
277.2,0.0855533,0.404714
277.3,0.08554,0.404685
277.4,0.0855267,0.404655
277.5,0.0855134,0.404626
277.6,0.0855002,0.404596
277.7,0.085487,0.404567
277.8,0.0854738,0.404537
277.9,0.0854607,0.404508
278,0.0854476,0.404478
278.1,0.0854345,0.404448
278.2,0.0854214,0.404419
278.3,0.0854084,0.404389
278.4,0.0853954,0.404359
278.5,0.0853825,0.40433
278.6,0.0853696,0.4043
278.7,0.0853567,0.40427
278.8,0.0853438,0.40424
278.9,0.085331,0.40421
279,0.0853182,0.404181
279.1,0.0853054,0.404151
279.2,0.0852926,0.404121
279.3,0.0852799,0.404091
279.4,0.0852672,0.404061
279.5,0.0852546,0.404031
279.6,0.0852419,0.404001
279.7,0.0852294,0.403971
279.8,0.0852168,0.403941
279.9,0.0852042,0.403911
280,0.0851917,0.403881
280.1,0.0851793,0.403851
280.2,0.0851668,0.40382
280.3,0.0851544,0.40379
280.4,0.085142,0.40376
280.5,0.0851296,0.40373
280.6,0.0851173,0.4037
280.7,0.085105,0.403669
280.8,0.0850927,0.403639
280.9,0.0850805,0.403609
281,0.0850682,0.403579
281.1,0.0850561,0.403548
281.2,0.0850439,0.403518
281.3,0.0850318,0.403487
281.4,0.0850196,0.403457
281.5,0.0850076,0.403427
281.6,0.0849955,0.403396
281.7,0.0849835,0.403366
281.8,0.0849715,0.403335
281.9,0.0849595,0.403305
282,0.0849476,0.403274
282.1,0.0849357,0.403244
282.2,0.0849238,0.403213
282.3,0.0849119,0.403182
282.4,0.0849001,0.403152
282.5,0.0848883,0.403121
282.6,0.0848765,0.40309
282.7,0.0848648,0.40306
282.8,0.0848531,0.403029
282.9,0.0848414,0.402998
283,0.0848297,0.402968
283.1,0.0848181,0.402937
283.2,0.0848065,0.402906
283.3,0.0847949,0.402875
283.4,0.0847833,0.402844
283.5,0.0847718,0.402813
283.6,0.0847603,0.402783
283.7,0.0847488,0.402752
283.8,0.0847374,0.402721
283.9,0.0847259,0.40269
284,0.0847145,0.402659
284.1,0.0847032,0.402628
284.2,0.0846918,0.402597
284.3,0.0846805,0.402566
284.4,0.0846692,0.402535
284.5,0.0846579,0.402504
284.6,0.0846467,0.402473
284.7,0.0846355,0.402441
284.8,0.0846243,0.40241
284.9,0.0846131,0.402379
285,0.084602,0.402348
285.1,0.0845909,0.402317
285.2,0.0845798,0.402286
285.3,0.0845687,0.402254
285.4,0.0845577,0.402223
285.5,0.0845467,0.402192
285.6,0.0845357,0.402161
285.7,0.0845247,0.402129
285.8,0.0845138,0.402098
285.9,0.0845029,0.402067
286,0.084492,0.402035
286.1,0.0844811,0.402004
286.2,0.0844703,0.401973
286.3,0.0844595,0.401941
286.4,0.0844487,0.40191
286.5,0.0844379,0.401878
286.6,0.0844272,0.401847
286.7,0.0844165,0.401815
286.8,0.0844058,0.401784
286.9,0.0843951,0.401752
287,0.0843845,0.401721
287.1,0.0843739,0.401689
287.2,0.0843633,0.401657
287.3,0.0843527,0.401626
287.4,0.0843422,0.401594
287.5,0.0843316,0.401563
287.6,0.0843211,0.401531
287.7,0.0843107,0.401499
287.8,0.0843002,0.401467
287.9,0.0842898,0.401436
288,0.0842794,0.401404
288.1,0.084269,0.401372
288.2,0.0842586,0.40134
288.3,0.0842483,0.401309
288.4,0.084238,0.401277
288.5,0.0842277,0.401245
288.6,0.0842175,0.401213
288.7,0.0842072,0.401181
288.8,0.084197,0.401149
288.9,0.0841868,0.401117
289,0.0841766,0.401086
289.1,0.0841665,0.401054
289.2,0.0841564,0.401022
289.3,0.0841463,0.40099
289.4,0.0841362,0.400958
289.5,0.0841261,0.400926
289.6,0.0841161,0.400894
289.7,0.0841061,0.400862
289.8,0.0840961,0.40083
289.9,0.0840861,0.400797
290,0.0840762,0.400765
290.1,0.0840663,0.400733
290.2,0.0840564,0.400701
290.3,0.0840465,0.400669
290.4,0.0840366,0.400637
290.5,0.0840268,0.400605
290.6,0.084017,0.400572
290.7,0.0840072,0.40054
290.8,0.0839974,0.400508
290.9,0.0839877,0.400476
291,0.083978,0.400443
291.1,0.0839683,0.400411
291.2,0.0839586,0.400379
291.3,0.0839489,0.400347
291.4,0.0839393,0.400314
291.5,0.0839297,0.400282
291.6,0.0839201,0.400249
291.7,0.0839105,0.400217
291.8,0.083901,0.400185
291.9,0.0838914,0.400152
292,0.0838819,0.40012
292.1,0.0838724,0.400087
292.2,0.083863,0.400055
292.3,0.0838535,0.400022
292.4,0.0838441,0.39999
292.5,0.0838347,0.399957
292.6,0.0838253,0.399925
292.7,0.083816,0.399892
292.8,0.0838066,0.39986
292.9,0.0837973,0.399827
293,0.083788,0.399795
293.1,0.0837787,0.399762
293.2,0.0837695,0.399729
293.3,0.0837602,0.399697
293.4,0.083751,0.399664
293.5,0.0837418,0.399631
293.6,0.0837326,0.399599
293.7,0.0837235,0.399566
293.8,0.0837143,0.399533
293.9,0.0837052,0.3995
294,0.0836961,0.399468
294.1,0.083687,0.399435
294.2,0.083678,0.399402
294.3,0.083669,0.399369
294.4,0.0836599,0.399336
294.5,0.0836509,0.399304
294.6,0.083642,0.399271
294.7,0.083633,0.399238
294.8,0.0836241,0.399205
294.9,0.0836151,0.399172
295,0.0836062,0.399139
295.1,0.0835974,0.399106
295.2,0.0835885,0.399073
295.3,0.0835797,0.39904
295.4,0.0835708,0.399007
295.5,0.083562,0.398975
295.6,0.0835533,0.398942
295.7,0.0835445,0.398908
295.8,0.0835358,0.398875
295.9,0.083527,0.398842
296,0.0835183,0.398809
296.1,0.0835096,0.398776
296.2,0.083501,0.398743
296.3,0.0834923,0.39871
296.4,0.0834837,0.398677
296.5,0.0834751,0.398644
296.6,0.0834665,0.398611
296.7,0.0834579,0.398578
296.8,0.0834493,0.398544
296.9,0.0834408,0.398511
297,0.0834323,0.398478
297.1,0.0834238,0.398445
297.2,0.0834153,0.398412
297.3,0.0834068,0.398378
297.4,0.0833984,0.398345
297.5,0.08339,0.398312
297.6,0.0833816,0.398278
297.7,0.0833732,0.398245
297.8,0.0833648,0.398212
297.9,0.0833564,0.398179
298,0.0833481,0.398145
298.1,0.0833398,0.398112
298.2,0.0833315,0.398078
298.3,0.0833232,0.398045
298.4,0.0833149,0.398012
298.5,0.0833067,0.397978
298.6,0.0832985,0.397945
298.7,0.0832902,0.397911
298.8,0.0832821,0.397878
298.9,0.0832739,0.397845
299,0.0832657,0.397811
299.1,0.0832576,0.397778
299.2,0.0832494,0.397744
299.3,0.0832413,0.397711
299.4,0.0832333,0.397677
299.5,0.0832252,0.397643
299.6,0.0832171,0.39761
299.7,0.0832091,0.397576
299.8,0.0832011,0.397543
299.9,0.0831931,0.397509
300,0.0831851,0.397476
300.1,0.0831771,0.397442
300.2,0.0831691,0.397408
300.3,0.0831612,0.397375
300.4,0.0831533,0.397341
300.5,0.0831454,0.397307
300.6,0.0831375,0.397274
300.7,0.0831296,0.39724
300.8,0.0831218,0.397206
300.9,0.083114,0.397172
301,0.0831061,0.397139
301.1,0.0830983,0.397105
301.2,0.0830905,0.397071
301.3,0.0830828,0.397037
301.4,0.083075,0.397004
301.5,0.0830673,0.39697
301.6,0.0830596,0.396936
301.7,0.0830519,0.396902
301.8,0.0830442,0.396868
301.9,0.0830365,0.396835
302,0.0830288,0.396801
302.1,0.0830212,0.396767
302.2,0.0830136,0.396733
302.3,0.083006,0.396699
302.4,0.0829984,0.396665
302.5,0.0829908,0.396631
302.6,0.0829833,0.396597
302.7,0.0829757,0.396563
302.8,0.0829682,0.396529
302.9,0.0829607,0.396495
303,0.0829532,0.396461
303.1,0.0829457,0.396427
303.2,0.0829382,0.396393
303.3,0.0829308,0.396359
303.4,0.0829233,0.396325
303.5,0.0829159,0.396291
303.6,0.0829085,0.396257
303.7,0.0829011,0.396223
303.8,0.0828938,0.396189
303.9,0.0828864,0.396155
304,0.0828791,0.396121
304.1,0.0828717,0.396087
304.2,0.0828644,0.396053
304.3,0.0828571,0.396019
304.4,0.0828499,0.395984
304.5,0.0828426,0.39595
304.6,0.0828353,0.395916
304.7,0.0828281,0.395882
304.8,0.0828209,0.395848
304.9,0.0828137,0.395813
305,0.0828065,0.395779
305.1,0.0827993,0.395745
305.2,0.0827921,0.395711
305.3,0.082785,0.395677
305.4,0.0827779,0.395642
305.5,0.0827708,0.395608
305.6,0.0827637,0.395574
305.7,0.0827566,0.395539
305.8,0.0827495,0.395505
305.9,0.0827424,0.395471
306,0.0827354,0.395436
306.1,0.0827284,0.395402
306.2,0.0827213,0.395368
306.3,0.0827143,0.395333
306.4,0.0827074,0.395299
306.5,0.0827004,0.395265
306.6,0.0826934,0.39523
306.7,0.0826865,0.395196
306.8,0.0826796,0.395161
306.9,0.0826726,0.395127
307,0.0826657,0.395093
307.1,0.0826589,0.395058
307.2,0.082652,0.395024
307.3,0.0826451,0.394989
307.4,0.0826383,0.394955
307.5,0.0826314,0.39492
307.6,0.0826246,0.394886
307.7,0.0826178,0.394851
307.8,0.082611,0.394817
307.9,0.0826043,0.394782
308,0.0825975,0.394748
308.1,0.0825907,0.394713
308.2,0.082584,0.394679
308.3,0.0825773,0.394644
308.4,0.0825706,0.394609
308.5,0.0825639,0.394575
308.6,0.0825572,0.39454
308.7,0.0825505,0.394506
308.8,0.0825439,0.394471
308.9,0.0825373,0.394436
309,0.0825306,0.394402
309.1,0.082524,0.394367
309.2,0.0825174,0.394332
309.3,0.0825108,0.394298
309.4,0.0825043,0.394263
309.5,0.0824977,0.394228
309.6,0.0824911,0.394194
309.7,0.0824846,0.394159
309.8,0.0824781,0.394124
309.9,0.0824716,0.394089
310,0.0824651,0.394055
310.1,0.0824586,0.39402
310.2,0.0824521,0.393985
310.3,0.0824457,0.39395
310.4,0.0824392,0.393916
310.5,0.0824328,0.393881
310.6,0.0824264,0.393846
310.7,0.08242,0.393811
310.8,0.0824136,0.393776
310.9,0.0824072,0.393742
311,0.0824008,0.393707
311.1,0.0823945,0.393672
311.2,0.0823881,0.393637
311.3,0.0823818,0.393602
311.4,0.0823755,0.393567
311.5,0.0823692,0.393532
311.6,0.0823629,0.393498
311.7,0.0823566,0.393463
311.8,0.0823504,0.393428
311.9,0.0823441,0.393393
312,0.0823379,0.393358
312.1,0.0823316,0.393323
312.2,0.0823254,0.393288
312.3,0.0823192,0.393253
312.4,0.082313,0.393218
312.5,0.0823068,0.393183
312.6,0.0823007,0.393148
312.7,0.0822945,0.393113
312.8,0.0822884,0.393078
312.9,0.0822822,0.393043
313,0.0822761,0.393008
313.1,0.08227,0.392973
313.2,0.0822639,0.392938
313.3,0.0822578,0.392903
313.4,0.0822517,0.392868
313.5,0.0822457,0.392833
313.6,0.0822396,0.392798
313.7,0.0822336,0.392763
313.8,0.0822276,0.392728
313.9,0.0822216,0.392693
314,0.0822156,0.392657
314.1,0.0822096,0.392622
314.2,0.0822036,0.392587
314.3,0.0821976,0.392552
314.4,0.0821917,0.392517
314.5,0.0821857,0.392482
314.6,0.0821798,0.392447
314.7,0.0821739,0.392411
314.8,0.0821679,0.392376
314.9,0.082162,0.392341
315,0.0821562,0.392306
315.1,0.0821503,0.392271
315.2,0.0821444,0.392235
315.3,0.0821386,0.3922
315.4,0.0821327,0.392165
315.5,0.0821269,0.39213
315.6,0.0821211,0.392095
315.7,0.0821153,0.392059
315.8,0.0821095,0.392024
315.9,0.0821037,0.391989
316,0.0820979,0.391953
316.1,0.0820921,0.391918
316.2,0.0820864,0.391883
316.3,0.0820806,0.391848
316.4,0.0820749,0.391812
316.5,0.0820692,0.391777
316.6,0.0820635,0.391742
316.7,0.0820578,0.391706
316.8,0.0820521,0.391671
316.9,0.0820464,0.391636
317,0.0820407,0.3916
317.1,0.0820351,0.391565
317.2,0.0820294,0.39153
317.3,0.0820238,0.391494
317.4,0.0820182,0.391459
317.5,0.0820126,0.391423
317.6,0.082007,0.391388
317.7,0.0820014,0.391353
317.8,0.0819958,0.391317
317.9,0.0819902,0.391282
318,0.0819847,0.391246
318.1,0.0819791,0.391211
318.2,0.0819736,0.391175
318.3,0.081968,0.39114
318.4,0.0819625,0.391104
318.5,0.081957,0.391069
318.6,0.0819515,0.391034
318.7,0.081946,0.390998
318.8,0.0819405,0.390963
318.9,0.0819351,0.390927
319,0.0819296,0.390892
319.1,0.0819242,0.390856
319.2,0.0819187,0.39082
319.3,0.0819133,0.390785
319.4,0.0819079,0.390749
319.5,0.0819025,0.390714
319.6,0.0818971,0.390678
319.7,0.0818917,0.390643
319.8,0.0818863,0.390607
319.9,0.0818809,0.390572
320,0.0818756,0.390536
320.1,0.0818702,0.3905
320.2,0.0818649,0.390465
320.3,0.0818596,0.390429
320.4,0.0818543,0.390394
320.5,0.0818489,0.390358
320.6,0.0818436,0.390322
320.7,0.0818384,0.390287
320.8,0.0818331,0.390251
320.9,0.0818278,0.390215
321,0.0818225,0.39018
321.1,0.0818173,0.390144
321.2,0.0818121,0.390108
321.3,0.0818068,0.390073
321.4,0.0818016,0.390037
321.5,0.0817964,0.390001
321.6,0.0817912,0.389966
321.7,0.081786,0.38993
321.8,0.0817808,0.389894
321.9,0.0817756,0.389859
322,0.0817705,0.389823
322.1,0.0817653,0.389787
322.2,0.0817602,0.389751
322.3,0.081755,0.389716
322.4,0.0817499,0.38968
322.5,0.0817448,0.389644
322.6,0.0817397,0.389608
322.7,0.0817346,0.389573
322.8,0.0817295,0.389537
322.9,0.0817244,0.389501
323,0.0817193,0.389465
323.1,0.0817143,0.389429
323.2,0.0817092,0.389394
323.3,0.0817042,0.389358
323.4,0.0816991,0.389322
323.5,0.0816941,0.389286
323.6,0.0816891,0.38925
323.7,0.0816841,0.389215
323.8,0.0816791,0.389179
323.9,0.0816741,0.389143
324,0.0816691,0.389107
324.1,0.0816641,0.389071
324.2,0.0816592,0.389035
324.3,0.0816542,0.388999
324.4,0.0816493,0.388964
324.5,0.0816443,0.388928
324.6,0.0816394,0.388892
324.7,0.0816345,0.388856
324.8,0.0816296,0.38882
324.9,0.0816247,0.388784
325,0.0816198,0.388748
325.1,0.0816149,0.388712
325.2,0.08161,0.388676
325.3,0.0816051,0.38864
325.4,0.0816003,0.388604
325.5,0.0815954,0.388568
325.6,0.0815906,0.388532
325.7,0.0815857,0.388497
325.8,0.0815809,0.388461
325.9,0.0815761,0.388425
326,0.0815713,0.388389
326.1,0.0815665,0.388353
326.2,0.0815617,0.388317
326.3,0.0815569,0.388281
326.4,0.0815521,0.388245
326.5,0.0815474,0.388209
326.6,0.0815426,0.388173
326.7,0.0815379,0.388137
326.8,0.0815331,0.388101
326.9,0.0815284,0.388065
327,0.0815237,0.388029
327.1,0.0815189,0.387992
327.2,0.0815142,0.387956
327.3,0.0815095,0.38792
327.4,0.0815048,0.387884
327.5,0.0815002,0.387848
327.6,0.0814955,0.387812
327.7,0.0814908,0.387776
327.8,0.0814861,0.38774
327.9,0.0814815,0.387704
328,0.0814768,0.387668
328.1,0.0814722,0.387632
328.2,0.0814676,0.387596
328.3,0.081463,0.387559
328.4,0.0814583,0.387523
328.5,0.0814537,0.387487
328.6,0.0814491,0.387451
328.7,0.0814445,0.387415
328.8,0.08144,0.387379
328.9,0.0814354,0.387343
329,0.0814308,0.387307
329.1,0.0814263,0.38727
329.2,0.0814217,0.387234
329.3,0.0814172,0.387198
329.4,0.0814126,0.387162
329.5,0.0814081,0.387126
329.6,0.0814036,0.38709
329.7,0.0813991,0.387053
329.8,0.0813946,0.387017
329.9,0.0813901,0.386981
330,0.0813856,0.386945
330.1,0.0813811,0.386909
330.2,0.0813766,0.386872
330.3,0.0813721,0.386836
330.4,0.0813677,0.3868
330.5,0.0813632,0.386764
330.6,0.0813588,0.386727
330.7,0.0813544,0.386691
330.8,0.0813499,0.386655
330.9,0.0813455,0.386619
331,0.0813411,0.386582
331.1,0.0813367,0.386546
331.2,0.0813323,0.38651
331.3,0.0813279,0.386474
331.4,0.0813235,0.386437
331.5,0.0813191,0.386401
331.6,0.0813147,0.386365
331.7,0.0813104,0.386328
331.8,0.081306,0.386292
331.9,0.0813017,0.386256
332,0.0812973,0.38622
332.1,0.081293,0.386183
332.2,0.0812887,0.386147
332.3,0.0812843,0.386111
332.4,0.08128,0.386074
332.5,0.0812757,0.386038
332.6,0.0812714,0.386002
332.7,0.0812671,0.385965
332.8,0.0812628,0.385929
332.9,0.0812585,0.385893
333,0.0812543,0.385856
333.1,0.08125,0.38582
333.2,0.0812458,0.385783
333.3,0.0812415,0.385747
333.4,0.0812373,0.385711
333.5,0.081233,0.385674
333.6,0.0812288,0.385638
333.7,0.0812246,0.385602
333.8,0.0812203,0.385565
333.9,0.0812161,0.385529
334,0.0812119,0.385492
334.1,0.0812077,0.385456
334.2,0.0812035,0.38542
334.3,0.0811994,0.385383
334.4,0.0811952,0.385347
334.5,0.081191,0.38531
334.6,0.0811868,0.385274
334.7,0.0811827,0.385237
334.8,0.0811785,0.385201
334.9,0.0811744,0.385165
335,0.0811702,0.385128
335.1,0.0811661,0.385092
335.2,0.081162,0.385055
335.3,0.0811579,0.385019
335.4,0.0811538,0.384982
335.5,0.0811497,0.384946
335.6,0.0811456,0.384909
335.7,0.0811415,0.384873
335.8,0.0811374,0.384836
335.9,0.0811333,0.3848
336,0.0811292,0.384763
336.1,0.0811252,0.384727
336.2,0.0811211,0.38469
336.3,0.0811171,0.384654
336.4,0.081113,0.384617
336.5,0.081109,0.384581
336.6,0.0811049,0.384544
336.7,0.0811009,0.384508
336.8,0.0810969,0.384471
336.9,0.0810929,0.384435
337,0.0810889,0.384398
337.1,0.0810849,0.384362
337.2,0.0810809,0.384325
337.3,0.0810769,0.384289
337.4,0.0810729,0.384252
337.5,0.0810689,0.384215
337.6,0.0810649,0.384179
337.7,0.081061,0.384142
337.8,0.081057,0.384106
337.9,0.081053,0.384069
338,0.0810491,0.384033
338.1,0.0810452,0.383996
338.2,0.0810412,0.383959
338.3,0.0810373,0.383923
338.4,0.0810334,0.383886
338.5,0.0810295,0.38385
338.6,0.0810255,0.383813
338.7,0.0810216,0.383776
338.8,0.0810177,0.38374
338.9,0.0810138,0.383703
339,0.08101,0.383667
339.1,0.0810061,0.38363
339.2,0.0810022,0.383593
339.3,0.0809983,0.383557
339.4,0.0809945,0.38352
339.5,0.0809906,0.383483
339.6,0.0809868,0.383447
339.7,0.0809829,0.38341
339.8,0.0809791,0.383373
339.9,0.0809752,0.383337
340,0.0809714,0.3833
340.1,0.0809676,0.383264
340.2,0.0809638,0.383227
340.3,0.0809599,0.38319
340.4,0.0809561,0.383154
340.5,0.0809523,0.383117
340.6,0.0809485,0.38308
340.7,0.0809447,0.383043
340.8,0.080941,0.383007
340.9,0.0809372,0.38297
341,0.0809334,0.382933
341.1,0.0809296,0.382897
341.2,0.0809259,0.38286
341.3,0.0809221,0.382823
341.4,0.0809184,0.382787
341.5,0.0809146,0.38275
341.6,0.0809109,0.382713
341.7,0.0809072,0.382676
341.8,0.0809034,0.38264
341.9,0.0808997,0.382603
342,0.080896,0.382566
342.1,0.0808923,0.382529
342.2,0.0808886,0.382493
342.3,0.0808849,0.382456
342.4,0.0808812,0.382419
342.5,0.0808775,0.382383
342.6,0.0808738,0.382346
342.7,0.0808701,0.382309
342.8,0.0808664,0.382272
342.9,0.0808628,0.382235
343,0.0808591,0.382199
343.1,0.0808554,0.382162
343.2,0.0808518,0.382125
343.3,0.0808481,0.382088
343.4,0.0808445,0.382052
343.5,0.0808409,0.382015
343.6,0.0808372,0.381978
343.7,0.0808336,0.381941
343.8,0.08083,0.381904
343.9,0.0808264,0.381868
344,0.0808228,0.381831
344.1,0.0808192,0.381794
344.2,0.0808155,0.381757
344.3,0.080812,0.38172
344.4,0.0808084,0.381684
344.5,0.0808048,0.381647
344.6,0.0808012,0.38161
344.7,0.0807976,0.381573
344.8,0.080794,0.381536
344.9,0.0807905,0.381499
345,0.0807869,0.381463
345.1,0.0807834,0.381426
345.2,0.0807798,0.381389
345.3,0.0807763,0.381352
345.4,0.0807727,0.381315
345.5,0.0807692,0.381278
345.6,0.0807657,0.381242
345.7,0.0807621,0.381205
345.8,0.0807586,0.381168
345.9,0.0807551,0.381131
346,0.0807516,0.381094
346.1,0.0807481,0.381057
346.2,0.0807446,0.38102
346.3,0.0807411,0.380984
346.4,0.0807376,0.380947
346.5,0.0807341,0.38091
346.6,0.0807306,0.380873
346.7,0.0807271,0.380836
346.8,0.0807237,0.380799
346.9,0.0807202,0.380762
347,0.0807167,0.380725
347.1,0.0807133,0.380688
347.2,0.0807098,0.380651
347.3,0.0807064,0.380615
347.4,0.0807029,0.380578
347.5,0.0806995,0.380541
347.6,0.0806961,0.380504
347.7,0.0806926,0.380467
347.8,0.0806892,0.38043
347.9,0.0806858,0.380393
348,0.0806824,0.380356
348.1,0.0806789,0.380319
348.2,0.0806755,0.380282
348.3,0.0806721,0.380245
348.4,0.0806687,0.380208
348.5,0.0806653,0.380171
348.6,0.080662,0.380135
348.7,0.0806586,0.380098
348.8,0.0806552,0.380061
348.9,0.0806518,0.380024
349,0.0806484,0.379987
349.1,0.0806451,0.37995
349.2,0.0806417,0.379913
349.3,0.0806384,0.379876
349.4,0.080635,0.379839
349.5,0.0806317,0.379802
349.6,0.0806283,0.379765
349.7,0.080625,0.379728
349.8,0.0806216,0.379691
349.9,0.0806183,0.379654
350,0.080615,0.379617
350.1,0.0806117,0.37958
350.2,0.0806083,0.379543
350.3,0.080605,0.379506
350.4,0.0806017,0.379469
350.5,0.0805984,0.379432
350.6,0.0805951,0.379395
350.7,0.0805918,0.379358
350.8,0.0805885,0.379321
350.9,0.0805852,0.379284
351,0.080582,0.379247
351.1,0.0805787,0.37921
351.2,0.0805754,0.379173
351.3,0.0805721,0.379136
351.4,0.0805689,0.379099
351.5,0.0805656,0.379062
351.6,0.0805623,0.379025
351.7,0.0805591,0.378988
351.8,0.0805558,0.378951
351.9,0.0805526,0.378914
352,0.0805494,0.378877
352.1,0.0805461,0.37884
352.2,0.0805429,0.378803
352.3,0.0805397,0.378766
352.4,0.0805364,0.378729
352.5,0.0805332,0.378692
352.6,0.08053,0.378655
352.7,0.0805268,0.378618
352.8,0.0805236,0.37858
352.9,0.0805204,0.378543
353,0.0805172,0.378506
353.1,0.080514,0.378469
353.2,0.0805108,0.378432
353.3,0.0805076,0.378395
353.4,0.0805044,0.378358
353.5,0.0805012,0.378321
353.6,0.080498,0.378284
353.7,0.0804949,0.378247
